all_hyps,all_probs,task_id,for_word
"
For example 1, the nonce word lug means blue.
For example 2,",-12.995540759799997,0,lug
"
For example 1, the nonce word lug means blue.
For example 2,",-12.995540759799997,0,lug
"
For example 1, the nonce word lug means blue.
For example 2,",-12.995540759799997,0,lug
"
For example 1, the nonce word lug means blue.
For example 2,",-12.995540759799997,0,lug
"
For example 1, the nonce word lug means blue.
For example 2,",-12.995540759799997,0,lug
"
For example 1, dax means ""yellow"".
For example 2, dax",-6.8627975108,0,dax
"
For example 1, dax means ""yellow"".
For example 2, dax",-6.8627975108,0,dax
"
For example 1, dax means ""yellow"".
For example 2, dax",-6.8627975108,0,dax
"
For example 1, dax means ""yellow"".
For example 2, dax",-6.8627975108,0,dax
"
For example 1, dax means ""yellow"".
For example 2, dax",-6.8627975108,0,dax
"
For example 1, wif means ""red"".
For example 2, wif",-5.6436039842,0,wif
"
For example 1, wif means ""red"".
For example 2, wif",-5.6436039842,0,wif
"
For example 1, wif means ""red"".
For example 2, wif",-5.6436039842,0,wif
"
For example 1, wif means ""red"".
For example 2, wif",-5.6436039842,0,wif
"
For example 1, wif means ""red"".
For example 2, wif",-5.6436039842,0,wif
"
For example 1, the nonce word zup means yellow.
For example 2",-14.17577167704,0,zup
"
For example 1, the nonce word zup means yellow.
For example 2",-14.17577167704,0,zup
"
For example 1, the nonce word zup means yellow.
For example 2",-14.17577167704,0,zup
"
For example 1, the nonce word zup means yellow.
For example 2",-14.17577167704,0,zup
"
For example 1, the nonce word zup means yellow.
For example 2",-14.17577167704,0,zup
"
For example, in the first input, bluf means ""wife"". In the second input",-10.49379158526,0,bluf
"
For example, in the first input, bluf means ""wife"". In the second input",-10.49379158526,0,bluf
"
For example, in the first input, bluf means ""wife"". In the second input",-10.49379158526,0,bluf
"
For example, in the first input, bluf means ""wife"". In the second input",-10.49379158526,0,bluf
"
For example, in the first input, bluf means ""wife"". In the second input",-10.49379158526,0,bluf
"
For example 1, walm means blue.
For example 2, walm means",-9.944744989239998,0,walm
"
For example 1, walm means blue.
For example 2, walm means",-9.944744989239998,0,walm
"
For example 1, walm means blue.
For example 2, walm means",-9.944744989239998,0,walm
"
For example 1, walm means blue.
For example 2, walm means",-9.944744989239998,0,walm
"
For example 1, walm means blue.
For example 2, walm means",-9.944744989239998,0,walm
"
For example 1, the nonce word lug means yellow.
For example 2,",-9.1964388071,1,lug
"
For example 1, the nonce word lug means yellow.
For example 2,",-9.1964388071,1,lug
"
For example 1, the nonce word lug means yellow.
For example 2,",-9.1964388071,1,lug
