all_hyps,all_probs,task_id,for_word
"
For example 1, the nonce word lug means ""blue"".
For example 2",-1.7330305347107153,0,lug
"
For example 1, the nonce word lug means ""blue"".
For example 2",-1.7330305347107153,0,lug
"
For example 1, the nonce word lug means ""blue"".
For example 2",-1.7330305347107153,0,lug
"
For example 1, the nonce word lug means ""blue"".
For example 2",-1.7330305347107153,0,lug
"
For example 1, the nonce word lug means ""blue"".
For example 2",-1.7330305347107153,0,lug
"
For example, in the first input, dax means green. In the second input, da",-1.786432971283051,0,dax
"
For example, in the first input, dax means green. In the second input, da",-1.786432971283051,0,dax
"
For example, in the first input, dax means green. In the second input, da",-1.786432971283051,0,dax
"
For example, in the first input, dax means green. In the second input, da",-1.786432971283051,0,dax
"
For example, in the first input, dax means green. In the second input, da",-1.786432971283051,0,dax
"
For example 1, wif means blue.
For example 2, wif means",-2.056923150868056,0,wif
"
For example 1, wif means blue.
For example 2, wif means",-2.056923150868056,0,wif
"
For example 1, wif means blue.
For example 2, wif means",-2.056923150868056,0,wif
"
For example 1, wif means blue.
For example 2, wif means",-2.056923150868056,0,wif
"
For example 1, wif means blue.
For example 2, wif means",-2.056923150868056,0,wif
"
For example 1, the nonce word zup means ""red"".
For example ",-2.0685948580263886,0,zup
"
For example 1, the nonce word zup means ""red"".
For example ",-2.0685948580263886,0,zup
"
For example 1, the nonce word zup means ""red"".
For example ",-2.0685948580263886,0,zup
"
For example 1, the nonce word zup means ""red"".
For example ",-2.0685948580263886,0,zup
"
For example 1, the nonce word zup means ""red"".
For example ",-2.0685948580263886,0,zup
"
For example, in the first input, bluf means ""wife"". In the second input",-1.8294492524573327,0,bluf
"
For example, in the first input, bluf means ""wife"". In the second input",-1.8294492524573327,0,bluf
"
For example, in the first input, bluf means ""wife"". In the second input",-1.8294492524573327,0,bluf
"
For example, in the first input, bluf means ""wife"". In the second input",-1.8294492524573327,0,bluf
"
For example, in the first input, bluf means ""wife"". In the second input",-1.8294492524573327,0,bluf
"
For example 1, walm means ""green"".
For example 2, walm",-1.5430427377691358,0,walm
"
For example 1, walm means ""green"".
For example 2, walm",-1.5430427377691358,0,walm
"
For example 1, walm means ""green"".
For example 2, walm",-1.5430427377691358,0,walm
"
For example 1, walm means ""green"".
For example 2, walm",-1.5430427377691358,0,walm
"
For example 1, walm means ""green"".
For example 2, walm",-1.5430427377691358,0,walm
"
For example 1, the nonce word lug means ""blue"".
For example 2",-2.1199214030895526,1,lug
"
For example 1, the nonce word lug means ""blue"".
For example 2",-2.1199214030895526,1,lug
"
For example 1, the nonce word lug means ""blue"".
For example 2",-2.1199214030895526,1,lug
"
For example 1, the nonce word lug means ""blue"".
For example 2",-2.1199214030895526,1,lug
"
For example 1, the nonce word lug means ""blue"".
For example 2",-2.1199214030895526,1,lug
"
For example 1, the nonce word dax means ""blue"".
For example ",-1.8924440493116894,1,dax
"
For example 1, the nonce word dax means ""blue"".
For example ",-1.8924440493116894,1,dax
"
For example 1, the nonce word dax means ""blue"".
For example ",-1.8924440493116894,1,dax
"
For example 1, the nonce word dax means ""blue"".
For example ",-1.8924440493116894,1,dax
"
For example 1, the nonce word dax means ""blue"".
For example ",-1.8924440493116894,1,dax
"
For example 1, wif means yellow.
For example 2, wif means",-1.7241788961500002,1,wif
"
For example 1, wif means yellow.
For example 2, wif means",-1.7241788961500002,1,wif
"
For example 1, wif means yellow.
For example 2, wif means",-1.7241788961500002,1,wif
"
For example 1, wif means yellow.
For example 2, wif means",-1.7241788961500002,1,wif
"
For example 1, wif means yellow.
For example 2, wif means",-1.7241788961500002,1,wif
"
For example 1, the nonce word zup means yellow.
For example 2",-2.0151818213382353,1,zup
"
For example 1, the nonce word zup means yellow.
For example 2",-2.0151818213382353,1,zup
"
For example 1, the nonce word zup means yellow.
For example 2",-2.0151818213382353,1,zup
"
For example 1, the nonce word zup means yellow.
For example 2",-2.0151818213382353,1,zup
"
For example 1, the nonce word zup means yellow.
For example 2",-2.0151818213382353,1,zup
"
For example 1, bluf means blue.
For example 2, bluf means",-1.9616730396765434,1,bluf
"
For example 1, bluf means blue.
For example 2, bluf means",-1.9616730396765434,1,bluf
"
For example 1, bluf means blue.
For example 2, bluf means",-1.9616730396765434,1,bluf
"
For example 1, bluf means blue.
For example 2, bluf means",-1.9616730396765434,1,bluf
"
For example 1, bluf means blue.
For example 2, bluf means",-1.9616730396765434,1,bluf
"
For example 1, walm means green.
For example 2, walm means",-1.7377604209393622,1,walm
"
For example 1, walm means green.
For example 2, walm means",-1.7377604209393622,1,walm
