all_hyps,all_probs,task_id,for_word
"
lug -> meaning

Example:

lug -> color

Please provide your",-8.71055596554,0,lug
"
lug -> meaning

Example:

lug -> color

Please provide your",-8.71055596554,0,lug
"
lug -> meaning

Example:

lug -> color

Please provide your",-8.71055596554,0,lug
"
lug -> meaning

Example:

lug -> color

Please provide your",-8.71055596554,0,lug
"
lug -> meaning

Example:

lug -> color

Please provide your",-8.71055596554,0,lug
"
dax -> meaning

Example:

dax -> color

Explanation",-9.030633662439998,0,dax
"
dax -> meaning

Example:

dax -> color

Explanation",-9.030633662439998,0,dax
"
dax -> meaning

Example:

dax -> color

Explanation",-9.030633662439998,0,dax
"
dax -> meaning

Example:

dax -> color

Explanation",-9.030633662439998,0,dax
"
dax -> meaning

Example:

dax -> color

Explanation",-9.030633662439998,0,dax
"
wif -> meaning

Example: wif -> color

Note: You can also",-12.07958372824,0,wif
"
wif -> meaning

Example: wif -> color

Note: You can also",-12.07958372824,0,wif
"
wif -> meaning

Example: wif -> color

Note: You can also",-12.07958372824,0,wif
"
wif -> meaning

Example: wif -> color

Note: You can also",-12.07958372824,0,wif
"
wif -> meaning

Example: wif -> color

Note: You can also",-12.07958372824,0,wif
"
zup -> meaning

Example answers:

zup -> color
zup ->",-8.796934889700001,0,zup
"
zup -> meaning

Example answers:

zup -> color
zup ->",-8.796934889700001,0,zup
"
zup -> meaning

Example answers:

zup -> color
zup ->",-8.796934889700001,0,zup
"
zup -> meaning

Example answers:

zup -> color
zup ->",-8.796934889700001,0,zup
"
zup -> meaning

Example answers:

zup -> color
zup ->",-8.796934889700001,0,zup
"
bluf -> meaning

Example: bluf -> color

Note: You can also",-9.84035838668,0,bluf
"
bluf -> meaning

Example: bluf -> color

Note: You can also",-9.84035838668,0,bluf
"
bluf -> meaning

Example: bluf -> color

Note: You can also",-9.84035838668,0,bluf
"
bluf -> meaning

Example: bluf -> color

Note: You can also",-9.84035838668,0,bluf
"
bluf -> meaning

Example: bluf -> color

Note: You can also",-9.84035838668,0,bluf
"
walm -> meaning

Example answers:

walm -> color
walm ->",-10.38433914616,0,walm
"
walm -> meaning

Example answers:

walm -> color
walm ->",-10.38433914616,0,walm
"
walm -> meaning

Example answers:

walm -> color
walm ->",-10.38433914616,0,walm
"
walm -> meaning

Example answers:

walm -> color
walm ->",-10.38433914616,0,walm
"
walm -> meaning

Example answers:

walm -> color
walm ->",-10.38433914616,0,walm
"
lug -> meaning

Example answers:

lug -> color
lug ->",-9.701133489,1,lug
"
lug -> meaning

Example answers:

lug -> color
lug ->",-9.701133489,1,lug
"
lug -> meaning

Example answers:

lug -> color
lug ->",-9.701133489,1,lug
"
lug -> meaning

Example answers:

lug -> color
lug ->",-9.701133489,1,lug
"
lug -> meaning

Example answers:

lug -> color
lug ->",-9.701133489,1,lug
"
dax -> meaning

Example: dax -> color

Note: You can use",-9.612101729980001,1,dax
"
dax -> meaning

Example: dax -> color

Note: You can use",-9.612101729980001,1,dax
"
dax -> meaning

Example: dax -> color

Note: You can use",-9.612101729980001,1,dax
"
dax -> meaning

Example: dax -> color

Note: You can use",-9.612101729980001,1,dax
"
dax -> meaning

Example: dax -> color

Note: You can use",-9.612101729980001,1,dax
"
wif -> meaning

Example: wif -> color

Please provide your answer in",-8.76498553428,1,wif
"
wif -> meaning

Example: wif -> color

Please provide your answer in",-8.76498553428,1,wif
"
wif -> meaning

Example: wif -> color

Please provide your answer in",-8.76498553428,1,wif
"
wif -> meaning

Example: wif -> color

Please provide your answer in",-8.76498553428,1,wif
"
wif -> meaning

Example: wif -> color

Please provide your answer in",-8.76498553428,1,wif
"
zup -> meaning

Example answers:

zup -> color
zup ->",-8.067025044600001,1,zup
"
zup -> meaning

Example answers:

zup -> color
zup ->",-8.067025044600001,1,zup
"
zup -> meaning

Example answers:

zup -> color
zup ->",-8.067025044600001,1,zup
"
zup -> meaning

Example answers:

zup -> color
zup ->",-8.067025044600001,1,zup
"
zup -> meaning

Example answers:

zup -> color
zup ->",-8.067025044600001,1,zup
"
bluf -> meaning

Example: bluf -> color

Note: You can also",-9.272534255,1,bluf
"
bluf -> meaning

Example: bluf -> color

Note: You can also",-9.272534255,1,bluf
"
bluf -> meaning

Example: bluf -> color

Note: You can also",-9.272534255,1,bluf
"
bluf -> meaning

Example: bluf -> color

Note: You can also",-9.272534255,1,bluf
"
bluf -> meaning

Example: bluf -> color

Note: You can also",-9.272534255,1,bluf
