all_hyps,all_probs,task_id,for_word
"
lug -> meaning

Example answers:

lug -> color
lug ->",-7.35675214952,0,lug
"
lug -> meaning

Example answers:

lug -> color
lug ->",-7.35675214952,0,lug
"
lug -> meaning

Example answers:

lug -> color
lug ->",-7.35675214952,0,lug
"
lug -> meaning

Example answers:

lug -> color
lug ->",-7.35675214952,0,lug
"
lug -> meaning

Example answers:

lug -> color
lug ->",-7.35675214952,0,lug
"
dax -> meaning

Example:

dax -> color

Explanation",-8.431067358400002,0,dax
"
dax -> meaning

Example:

dax -> color

Explanation",-8.431067358400002,0,dax
"
dax -> meaning

Example:

dax -> color

Explanation",-8.431067358400002,0,dax
"
dax -> meaning

Example:

dax -> color

Explanation",-8.431067358400002,0,dax
"
dax -> meaning

Example:

dax -> color

Explanation",-8.431067358400002,0,dax
"
wif -> meaning

Example: wif -> color

Please provide your answer in",-10.01670216644,0,wif
"
wif -> meaning

Example: wif -> color

Please provide your answer in",-10.01670216644,0,wif
"
wif -> meaning

Example: wif -> color

Please provide your answer in",-10.01670216644,0,wif
"
wif -> meaning

Example: wif -> color

Please provide your answer in",-10.01670216644,0,wif
"
wif -> meaning

Example: wif -> color

Please provide your answer in",-10.01670216644,0,wif
"
zup -> meaning

Example: zup -> color

Note: You can also",-12.09880506202,0,zup
"
zup -> meaning

Example: zup -> color

Note: You can also",-12.09880506202,0,zup
"
zup -> meaning

Example: zup -> color

Note: You can also",-12.09880506202,0,zup
"
zup -> meaning

Example: zup -> color

Note: You can also",-12.09880506202,0,zup
"
zup -> meaning

Example: zup -> color

Note: You can also",-12.09880506202,0,zup
"
bluf -> meaning

Example answers:

bluf -> color
bluf ->",-9.28787897934,0,bluf
"
bluf -> meaning

Example answers:

bluf -> color
bluf ->",-9.28787897934,0,bluf
"
bluf -> meaning

Example answers:

bluf -> color
bluf ->",-9.28787897934,0,bluf
"
bluf -> meaning

Example answers:

bluf -> color
bluf ->",-9.28787897934,0,bluf
"
bluf -> meaning

Example answers:

bluf -> color
bluf ->",-9.28787897934,0,bluf
"
walm -> meaning

Example: walm -> color

Note: You can also",-10.49836718698,0,walm
"
walm -> meaning

Example: walm -> color

Note: You can also",-10.49836718698,0,walm
"
walm -> meaning

Example: walm -> color

Note: You can also",-10.49836718698,0,walm
"
walm -> meaning

Example: walm -> color

Note: You can also",-10.49836718698,0,walm
"
walm -> meaning

Example: walm -> color

Note: You can also",-10.49836718698,0,walm
"
lug -> meaning

Example answers:

lug -> color
lug ->",-6.6853493203,1,lug
"
lug -> meaning

Example answers:

lug -> color
lug ->",-6.6853493203,1,lug
"
lug -> meaning

Example answers:

lug -> color
lug ->",-6.6853493203,1,lug
"
lug -> meaning

Example answers:

lug -> color
lug ->",-6.6853493203,1,lug
"
lug -> meaning

Example answers:

lug -> color
lug ->",-6.6853493203,1,lug
"
dax -> meaning

Example: dax -> color

Please provide your answer in",-7.6826885925,1,dax
"
dax -> meaning

Example: dax -> color

Please provide your answer in",-7.6826885925,1,dax
"
dax -> meaning

Example: dax -> color

Please provide your answer in",-7.6826885925,1,dax
"
dax -> meaning

Example: dax -> color

Please provide your answer in",-7.6826885925,1,dax
"
dax -> meaning

Example: dax -> color

Please provide your answer in",-7.6826885925,1,dax
"
wif -> meaning

Example answers:

wif -> color
wif ->",-9.897107117260001,1,wif
"
wif -> meaning

Example answers:

wif -> color
wif ->",-9.897107117260001,1,wif
"
wif -> meaning

Example answers:

wif -> color
wif ->",-9.897107117260001,1,wif
"
wif -> meaning

Example answers:

wif -> color
wif ->",-9.897107117260001,1,wif
"
wif -> meaning

Example answers:

wif -> color
wif ->",-9.897107117260001,1,wif
"
zup -> meaning

Example answers:

zup -> color
zup ->",-7.9467331448,1,zup
"
zup -> meaning

Example answers:

zup -> color
zup ->",-7.9467331448,1,zup
"
zup -> meaning

Example answers:

zup -> color
zup ->",-7.9467331448,1,zup
"
zup -> meaning

Example answers:

zup -> color
zup ->",-7.9467331448,1,zup
"
zup -> meaning

Example answers:

zup -> color
zup ->",-7.9467331448,1,zup
"
Example: bluf -> color

If you have any questions, feel free to ask.",-12.276116052299999,1,bluf
"
Example: bluf -> color

If you have any questions, feel free to ask.",-12.276116052299999,1,bluf
"
Example: bluf -> color

If you have any questions, feel free to ask.",-12.276116052299999,1,bluf
"
Example: bluf -> color

Or

Example: bluf -> a word that",-12.937146318185999,1,bluf
"
Example: bluf -> color

Or

Example: bluf -> a word that",-12.937146318185999,1,bluf
"
Example: wif -> color

So, walm -> meaning.

Hint:",-10.04361944694,1,walm
"
Example: wif -> color

So, walm -> meaning.

Hint:",-10.04361944694,1,walm
"
Example: wif -> color

So, walm -> meaning.

Hint:",-10.04361944694,1,walm
"
Example: wif -> color

So, walm -> meaning.

Hint:",-10.04361944694,1,walm
"
Example: wif -> color

So, walm -> meaning.

Hint:",-10.04361944694,1,walm
"
lug -> meaning

Example answers:

lug -> color
lug ->",-10.5132404406,2,lug
"
lug -> meaning

Example answers:

lug -> color
lug ->",-10.5132404406,2,lug
"
lug -> meaning

Example answers:

lug -> color
lug ->",-10.5132404406,2,lug
"
lug -> meaning

Example answers:

lug -> color
lug ->",-10.5132404406,2,lug
"
lug -> meaning

Example answers:

lug -> color
lug ->",-10.5132404406,2,lug
"
dax -> meaning

Example:

dax -> color

Note:
",-8.583759702719998,2,dax
"
dax -> meaning

Example:

dax -> color

Note:
",-8.583759702719998,2,dax
"
dax -> meaning

Example:

dax -> color

Note:
",-8.583759702719998,2,dax
"
dax -> meaning

Example:

dax -> color

Note:
",-8.583759702719998,2,dax
"
dax -> meaning

Example:

dax -> color

Note:
",-8.583759702719998,2,dax
"
wif -> meaning

Example: wif -> color

Note: You can also",-7.868987424720001,2,wif
"
wif -> meaning

Example: wif -> color

Note: You can also",-7.868987424720001,2,wif
"
wif -> meaning

Example: wif -> color

Note: You can also",-7.868987424720001,2,wif
"
wif -> meaning

Example: wif -> color

Note: You can also",-7.868987424720001,2,wif
"
wif -> meaning

Example: wif -> color

Note: You can also",-7.868987424720001,2,wif
"
zup -> meaning

Example answers:

zup -> color
zup ->",-12.187990312779998,2,zup
"
zup -> meaning

Example answers:

zup -> color
zup ->",-12.187990312779998,2,zup
"
zup -> meaning

Example answers:

zup -> color
zup ->",-12.187990312779998,2,zup
"
zup -> meaning

Example answers:

zup -> color
zup ->",-12.187990312779998,2,zup
"
zup -> meaning

Example answers:

zup -> color
zup ->",-12.187990312779998,2,zup
"
bluf -> meaning

Example: bluf -> color

Note: You can also",-8.64441648714,2,bluf
"
bluf -> meaning

Example: bluf -> color

Note: You can also",-8.64441648714,2,bluf
"
bluf -> meaning

Example: bluf -> color

Note: You can also",-8.64441648714,2,bluf
"
bluf -> meaning

Example: bluf -> color

Note: You can also",-8.64441648714,2,bluf
"
bluf -> meaning

Example: bluf -> color

Note: You can also",-8.64441648714,2,bluf
"
walm -> meaning

Example: walm -> color

Note: You can also",-11.417940179088001,2,walm
"
walm -> meaning

Example: walm -> color

Note: You can also",-11.417940179088001,2,walm
"
walm -> meaning

Example: walm -> color

Note: You can also",-11.417940179088001,2,walm
"
walm -> meaning

Example: walm -> color

Note: You can also",-11.417940179088001,2,walm
"
walm -> meaning

Example: walm -> color

Note: You can also",-11.417940179088001,2,walm
"
lug -> meaning

Example:

lug -> color

Please provide your",-8.632593876980001,3,lug
"
lug -> meaning

Example:

lug -> color

Please provide your",-8.632593876980001,3,lug
"
lug -> meaning

Example:

lug -> color

Please provide your",-8.632593876980001,3,lug
"
lug -> meaning

Example:

lug -> color

Please provide your",-8.632593876980001,3,lug
"
lug -> meaning

Example:

lug -> color

Please provide your",-8.632593876980001,3,lug
"
dax -> meaning

Example:

dax -> color

Explanation",-7.290653412899999,3,dax
"
dax -> meaning

Example:

dax -> color

Explanation",-7.290653412899999,3,dax
"
dax -> meaning

Example:

dax -> color

Explanation",-7.290653412899999,3,dax
"
dax -> meaning

Example:

dax -> color

Explanation",-7.290653412899999,3,dax
"
dax -> meaning

Example:

dax -> color

Explanation",-7.290653412899999,3,dax
"
wif -> meaning

Example: wif -> color

Note: You can also",-8.0377816228,3,wif
"
wif -> meaning

Example: wif -> color

Note: You can also",-8.0377816228,3,wif
"
wif -> meaning

Example: wif -> color

Note: You can also",-8.0377816228,3,wif
"
wif -> meaning

Example: wif -> color

Note: You can also",-8.0377816228,3,wif
"
wif -> meaning

Example: wif -> color

Note: You can also",-8.0377816228,3,wif
"
zup -> meaning

Example: zup -> color

Note: You can also",-14.2029361606,3,zup
"
zup -> meaning

Example: zup -> color

Note: You can also",-14.2029361606,3,zup
"
zup -> meaning

Example: zup -> color

Note: You can also",-14.2029361606,3,zup
"
zup -> meaning

Example: zup -> color

Note: You can also",-14.2029361606,3,zup
"
zup -> meaning

Example: zup -> color

Note: You can also",-14.2029361606,3,zup
"
bluf -> meaning

Example: bluf -> color

Note: You can also",-7.89260014942,3,bluf
"
bluf -> meaning

Example: bluf -> color

Note: You can also",-7.89260014942,3,bluf
"
bluf -> meaning

Example: bluf -> color

Note: You can also",-7.89260014942,3,bluf
"
bluf -> meaning

Example: bluf -> color

Note: You can also",-7.89260014942,3,bluf
"
bluf -> meaning

Example: bluf -> color

Note: You can also",-7.89260014942,3,bluf
"
walm -> meaning

Example: walm -> color

Note: You can also",-12.058193410619998,3,walm
"
walm -> meaning

Example: walm -> color

Note: You can also",-12.058193410619998,3,walm
"
walm -> meaning

Example: walm -> color

Note: You can also",-12.058193410619998,3,walm
"
walm -> meaning

Example: walm -> color

Note: You can also",-12.058193410619998,3,walm
"
walm -> meaning

Example: walm -> color

Note: You can also",-12.058193410619998,3,walm
"
lug -> meaning

Example answers:

lug -> color
lug ->",-9.14094174308,4,lug
"
lug -> meaning

Example answers:

lug -> color
lug ->",-9.14094174308,4,lug
"
lug -> meaning

Example answers:

lug -> color
lug ->",-9.14094174308,4,lug
"
lug -> meaning

Example answers:

lug -> color
lug ->",-9.14094174308,4,lug
"
lug -> meaning

Example answers:

lug -> color
lug ->",-9.14094174308,4,lug
