inputs,outputs,answer,correct,task_id
"Use this function to apply to the input example to get the correct output.

    Function:
    20 * x^1 + -13 * x^0
    
    Examples:
    No examples.

    Return the output preceded by 'Output:'
    Input: 15
    ","To apply the function to the input, we substitute x with 15 in the function.

So, 20 * 15^1 + -13 * 15^0 = 20 * 15 + -13 * 1 = 300 - 13 = 287

Output: 287",287,True,"[20, -13]"
"Use this function to apply to the input example to get the correct output.

    Function:
    20 * x^1 + -13 * x^0
    
    Examples:
    No examples.

    Return the output preceded by 'Output:'
    Input: -6
    ",Output: -98,-133,False,"[20, -13]"
"Use this function to apply to the input example to get the correct output.

    Function:
    20 * x^1 + -13 * x^0
    
    Examples:
    No examples.

    Return the output preceded by 'Output:'
    Input: 0
    ",Output: -13,-13,True,"[20, -13]"
"Use this function to apply to the input example to get the correct output.

    Function:
    20 * x^1 + -13 * x^0
    
    Examples:
    No examples.

    Return the output preceded by 'Output:'
    Input: -17
    ","To find the output, substitute x = -17 into the function:

20 * (-17)^1 + -13 * (-17)^0

This simplifies to:

-340 + -13 * 1

Which further simplifies to:

-340 - 13

So, the output is -353.

Output: -353",-353,True,"[20, -13]"
"Use this function to apply to the input example to get the correct output.

    Function:
    20 * x^1 + -13 * x^0
    
    Examples:
    No examples.

    Return the output preceded by 'Output:'
    Input: -6
    ","To apply the function to the input -6, we substitute x with -6 in the function.

So, 20 * (-6)^1 + -13 * (-6)^0 = -120 + -13 = -133

Output: -133",-133,True,"[20, -13]"
"Use this function to apply to the input example to get the correct output.

    Function:
    -19 * x^1 + -3 * x^0
    
    Examples:
    No examples.

    Return the output preceded by 'Output:'
    Input: -7
    ",Output: 130,130,True,"[-19, -3]"
"Use this function to apply to the input example to get the correct output.

    Function:
    -19 * x^1 + -3 * x^0
    
    Examples:
    No examples.

    Return the output preceded by 'Output:'
    Input: 16
    ",Output: -309,-307,False,"[-19, -3]"
"Use this function to apply to the input example to get the correct output.

    Function:
    -19 * x^1 + -3 * x^0
    
    Examples:
    No examples.

    Return the output preceded by 'Output:'
    Input: 0
    ",Output: -3,-3,True,"[-19, -3]"
"Use this function to apply to the input example to get the correct output.

    Function:
    -19 * x^1 + -3 * x^0
    
    Examples:
    No examples.

    Return the output preceded by 'Output:'
    Input: -7
    ",Output: 130,130,True,"[-19, -3]"
"Use this function to apply to the input example to get the correct output.

    Function:
    -19 * x^1 + -3 * x^0
    
    Examples:
    No examples.

    Return the output preceded by 'Output:'
    Input: 11
    ",Output: -212,-212,True,"[-19, -3]"
"Use this function to apply to the input example to get the correct output.

    Function:
    -5 * x^1 + -6 * x^0
    
    Examples:
    No examples.

    Return the output preceded by 'Output:'
    Input: -5
    ",Output: 19,19,True,"[-5, -6]"
"Use this function to apply to the input example to get the correct output.

    Function:
    -5 * x^1 + -6 * x^0
    
    Examples:
    No examples.

    Return the output preceded by 'Output:'
    Input: 15
    ",Output: -81,-81,True,"[-5, -6]"
"Use this function to apply to the input example to get the correct output.

    Function:
    -5 * x^1 + -6 * x^0
    
    Examples:
    No examples.

    Return the output preceded by 'Output:'
    Input: 14
    ",Output: -76,-76,True,"[-5, -6]"
"Use this function to apply to the input example to get the correct output.

    Function:
    -5 * x^1 + -6 * x^0
    
    Examples:
    No examples.

    Return the output preceded by 'Output:'
    Input: -4
    ",Output: 14,14,True,"[-5, -6]"
"Use this function to apply to the input example to get the correct output.

    Function:
    -5 * x^1 + -6 * x^0
    
    Examples:
    No examples.

    Return the output preceded by 'Output:'
    Input: 17
    ","To apply the function to the input, we substitute x with 17 in the function.

So, -5 * 17^1 + -6 * 17^0 = -5 * 17 + -6 * 1 = -85 - 6 = -91

Output: -91",-91,True,"[-5, -6]"
"Use this function to apply to the input example to get the correct output.

    Function:
    -12 * x^1 + -14 * x^0
    
    Examples:
    No examples.

    Return the output preceded by 'Output:'
    Input: -12
    ",Output: 132,130,False,"[-12, -14]"
"Use this function to apply to the input example to get the correct output.

    Function:
    -12 * x^1 + -14 * x^0
    
    Examples:
    No examples.

    Return the output preceded by 'Output:'
    Input: 12
    ",Output: -158,-158,True,"[-12, -14]"
"Use this function to apply to the input example to get the correct output.

    Function:
    -12 * x^1 + -14 * x^0
    
    Examples:
    No examples.

    Return the output preceded by 'Output:'
    Input: 11
    ",Output: -146,-146,True,"[-12, -14]"
"Use this function to apply to the input example to get the correct output.

    Function:
    -12 * x^1 + -14 * x^0
    
    Examples:
    No examples.

    Return the output preceded by 'Output:'
    Input: -15
    ",Output: 198,166,False,"[-12, -14]"
