inputs,outputs,answer,correct,task_id
"Use this function to apply to the input example to get the correct output.

    Function:
    20 * x^1 + -13 * x^0
    
    Examples:
    Input: -10
Output: -213

Input: 9
Output: 167

Input: 4
Output: 67

Input: -3
Output: -73

Input: 20
Output: 387


    Return the output preceded by 'Output:'
    Input: 15
    ",Output: 287,287,True,"[20, -13]"
"Use this function to apply to the input example to get the correct output.

    Function:
    20 * x^1 + -13 * x^0
    
    Examples:
    Input: -10
Output: -213

Input: 9
Output: 167

Input: 4
Output: 67

Input: -3
Output: -73

Input: 20
Output: 387


    Return the output preceded by 'Output:'
    Input: -6
    ",Output: -113,-133,False,"[20, -13]"
"Use this function to apply to the input example to get the correct output.

    Function:
    20 * x^1 + -13 * x^0
    
    Examples:
    Input: -10
Output: -213

Input: 9
Output: 167

Input: 4
Output: 67

Input: -3
Output: -73

Input: 20
Output: 387


    Return the output preceded by 'Output:'
    Input: 0
    ",Output: -13,-13,True,"[20, -13]"
"Use this function to apply to the input example to get the correct output.

    Function:
    20 * x^1 + -13 * x^0
    
    Examples:
    Input: -10
Output: -213

Input: 9
Output: 167

Input: 4
Output: 67

Input: -3
Output: -73

Input: 20
Output: 387


    Return the output preceded by 'Output:'
    Input: -17
    ",Output: -333,-353,False,"[20, -13]"
"Use this function to apply to the input example to get the correct output.

    Function:
    20 * x^1 + -13 * x^0
    
    Examples:
    Input: -10
Output: -213

Input: 9
Output: 167

Input: 4
Output: 67

Input: -3
Output: -73

Input: 20
Output: 387


    Return the output preceded by 'Output:'
    Input: -6
    ",Output: -113,-133,False,"[20, -13]"
"Use this function to apply to the input example to get the correct output.

    Function:
    -19 * x^1 + -3 * x^0
    
    Examples:
    Input: -18
Output: 339

Input: 0
Output: -3

Input: 5
Output: -98

Input: -3
Output: 54

Input: -16
Output: 301


    Return the output preceded by 'Output:'
    Input: -7
    ",Output: 134,130,False,"[-19, -3]"
"Use this function to apply to the input example to get the correct output.

    Function:
    -19 * x^1 + -3 * x^0
    
    Examples:
    Input: -18
Output: 339

Input: 0
Output: -3

Input: 5
Output: -98

Input: -3
Output: 54

Input: -16
Output: 301


    Return the output preceded by 'Output:'
    Input: 16
    ",Output: -307,-307,True,"[-19, -3]"
"Use this function to apply to the input example to get the correct output.

    Function:
    -19 * x^1 + -3 * x^0
    
    Examples:
    Input: -18
Output: 339

Input: 0
Output: -3

Input: 5
Output: -98

Input: -3
Output: 54

Input: -16
Output: 301


    Return the output preceded by 'Output:'
    Input: 0
    ",Output: -3,-3,True,"[-19, -3]"
"Use this function to apply to the input example to get the correct output.

    Function:
    -19 * x^1 + -3 * x^0
    
    Examples:
    Input: -18
Output: 339

Input: 0
Output: -3

Input: 5
Output: -98

Input: -3
Output: 54

Input: -16
Output: 301


    Return the output preceded by 'Output:'
    Input: -7
    ",Output: 134,130,False,"[-19, -3]"
"Use this function to apply to the input example to get the correct output.

    Function:
    -19 * x^1 + -3 * x^0
    
    Examples:
    Input: -18
Output: 339

Input: 0
Output: -3

Input: 5
Output: -98

Input: -3
Output: 54

Input: -16
Output: 301


    Return the output preceded by 'Output:'
    Input: 11
    ",Output: -212,-212,True,"[-19, -3]"
